Column,id,title,publication,date
55272,76032,"The Atlantic Daily: After the Snowstorm, Democratic Presidential Race, Super Bowl Teams",Atlantic,2016-01-25T00:00:00Z
55421,76308,Can Democrats Get Republicans to Move on Scalia’s Replacement?,Atlantic,2016-02-25T00:00:00Z
55783,76794,Live Coverage of the Democratic Debate,Atlantic,2016-04-14T00:00:00Z
55793,76804,A Democratic Showdown in Brooklyn,Atlantic,2016-04-14T00:00:00Z
55814,76825,The Democrats’ Most Substantive Climate Debate Yet,Atlantic,2016-04-15T00:00:00Z
56144,77252,What Democratic Landslide?,Atlantic,2016-05-10T00:00:00Z
56232,77367,Is the Democratic Primary Really Rigged? ,Atlantic,2016-05-17T00:00:00Z
56315,77452,The Democratic Wingman of the Democratic Party,Atlantic,2016-05-21T00:00:00Z
56355,77515,A Win for Early Voting—and Democrats—in Ohio,Atlantic,2016-05-24T00:00:00Z
56382,77544,An Awkward Reality in the Democratic Primary,Atlantic,2016-05-25T00:00:00Z
56552,77769,Hillary Clinton Has Enough Delegates to Claim the Democratic Nomination,Atlantic,2016-06-06T00:00:00Z
56592,77810,Is the Democratic Race Really Over?,Atlantic,2016-06-07T00:00:00Z
57195,78552,House Democrats Try to Force Another Vote on Zika ,Atlantic,2016-06-21T00:00:00Z
57209,78566,Pennsylvania Democrat Chaka Fattah Found Guilty ,Atlantic,2016-06-21T00:00:00Z
57213,78570,Democrats Fight Back on Gun Control,Atlantic,2016-06-21T00:00:00Z
57221,78578,When House Democrats Turned Out the Lights on Republicans,Atlantic,2016-06-22T00:00:00Z
57240,78597,"The Edge: Supremes Split, Democrats Sit",Atlantic,2016-06-23T00:00:00Z
57350,78730,Civics Lessons From the House Democrats’ Sit-In,Atlantic,2016-06-28T00:00:00Z
57454,78887,House Democrats Take a Milder Approach on Gun Control,Atlantic,2016-07-05T00:00:00Z
57631,79097,An Early Democratic Convention Lineup,Atlantic,2016-07-15T00:00:00Z
57643,79111,Turkey’s Putsch and the Democratic Dilemma,Atlantic,2016-07-16T00:00:00Z
57765,79272,The Democrat That Republicans Really Fear Most,Atlantic,2016-07-23T00:00:00Z
57773,79290,A Family Affair at the Democratic National Convention,Atlantic,2016-07-24T00:00:00Z
57777,79306,All Hell Breaks Loose at the Democratic Convention,Atlantic,2016-07-25T00:00:00Z
57778,79307,"The Atlantic Daily: Japan Knife Attack, Democratic Convention, Harassment in Science",Atlantic,2016-07-25T00:00:00Z
57808,79340,Donald Trump’s Threats Against Minorities Are Unifying Democrats,Atlantic,2016-07-26T00:00:00Z
57873,79407,A Second Cyber Attack Hits the Democratic Party,Atlantic,2016-07-29T00:00:00Z
57915,79473,The Democrats Clean House,Atlantic,2016-08-02T00:00:00Z
58158,79775,No One Is Doing More For Democratic Turnout Than Donald Trump,Atlantic,2016-08-17T00:00:00Z
58207,79826,How Democrats Become the Conservative Party ,Atlantic,2016-08-19T00:00:00Z
58956,80785,Democrats Are Pushing to Use Tax Dollars to Pay for Abortions,Atlantic,2016-10-03T00:00:00Z
58978,80823,Friday Night Lights Democratized TV Drama,Atlantic,2016-10-03T00:00:00Z
59212,81112,Will Democrats Try to Tie the GOP to Trump? Would It Work?,Atlantic,2016-10-18T00:00:00Z
59309,81235,How Democrats Killed Their Populist Soul,Atlantic,2016-10-24T00:00:00Z
59527,81500,How James Comey Hurt the FBI—and the Democratic Process,Atlantic,2016-11-07T00:00:00Z
59562,81535,Does the Democratic Party Have a Future?,Atlantic,2016-11-09T00:00:00Z
59757,81781,The Feedback Loop of Doom for Democratic Norms,Atlantic,2016-11-21T00:00:00Z
59769,81794,’An Erosion of Democratic Norms in America’,Atlantic,2016-11-22T00:00:00Z
59820,81859, Democrats Don’t Have an Easy Answer for the Rust Belt,Atlantic,2016-11-25T00:00:00Z
59888,81971,Nancy Pelosi Wins Another Term as Democratic Leader,Atlantic,2016-11-30T00:00:00Z
59902,81985,Will Democrats Miss Their Last Chance to Win a Senate Seat? ,Atlantic,2016-12-01T00:00:00Z
59947,82030,Keith Ellison and the Battle for the Democratic Party,Atlantic,2016-12-02T00:00:00Z
60004,82126,Are Democrats Wasting Their Time Taking On the Electoral College?,Atlantic,2016-12-07T00:00:00Z
60059,82184,Democrats Plan Fight to Save Obamacare,Atlantic,2016-12-09T00:00:00Z
60060,82185, More Americans Look to Congressional Democrats Than to Trump for Solutions,Atlantic,2016-12-09T00:00:00Z
60128,82279,Democrats: Trump Must Divest From His Hotel or Breach His Lease,Atlantic,2016-12-14T00:00:00Z
60324,82578,Democrats Have a Religion Problem ,Atlantic,2016-12-29T00:00:00Z
